DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2021/03/15 16:50:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,5.0,3.0,0.0,-25.156,-49.341,36.8
2021/03/22 17:00:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,4.0,10.3,0.0,-25.058,-49.393,6.3
2021/02/18 17:00:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,2.0,0.0,0.1,-25.047,-49.165,39.7
2021/02/09 17:05:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,5.0,0.0,0.1,-25.127,-49.02,37.9
2021/02/09 17:05:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,5.0,0.0,0.1,-25.125,-49.01,15.1
2021/04/26 17:30:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,8.0,0.0,0.4,-24.904,-49.285,13.3
2021/05/05 17:20:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,16.0,0.0,0.8,-24.773,-49.438,9.3
2021/05/05 17:20:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,2.0,0.0,0.8,-25.153,-49.433,10.9
2021/05/05 17:20:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.3,-25.144,-49.191,13.7
2021/05/05 17:20:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.3,-25.142,-49.177,29.9
2021/05/05 17:20:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.3,-25.138,-49.185,39.4
2021/05/05 17:20:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.3,-25.135,-49.171,7.6
2021/05/06 16:25:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,15.0,6.4,0.1,-25.095,-49.368,46.8
2021/05/09 17:00:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,3.0,0.0,0.3,-25.098,-49.355,5.2
2021/05/09 17:00:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,3.0,0.0,0.3,-25.094,-49.361,9.4
2021/05/10 17:40:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,4.0,0.0,0.6,-24.74,-49.537,18.3
2021/06/27 17:40:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,3.0,0.0,0.1,-25.094,-49.007,28.9
2021/07/01 17:15:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,2.0,0.0,0.1,-24.837,-49.23,6.4
2021/07/08 17:20:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,9.0,0.0,0.2,-24.881,-49.232,9.1
2021/07/10 17:10:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,11.0,0.0,0.2,-25.086,-49.352,41.0
2021/07/10 17:10:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,11.0,0.0,0.2,-25.085,-49.342,18.9
2021/07/10 17:10:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,11.0,0.0,0.3,-24.874,-49.225,6.7
2021/07/12 17:00:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,13.0,0.0,0.3,-25.086,-49.366,10.3
2021/07/12 17:00:00,AQUA_M-T,Brasil,PARANÁ,TUNAS DO PARANÁ,Mata Atlântica,14.0,0.0,0.3,-24.996,-48.831,11.8
2021/07/12 17:00:00,AQUA_M-T,Brasil,PARANÁ,TUNAS DO PARANÁ,Mata Atlântica,13.0,0.0,0.3,-24.995,-48.82,4.5
2021/07/12 17:00:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,14.0,0.0,0.3,-24.704,-49.397,7.7
2021/07/12 17:00:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,15.0,0.0,0.3,-24.695,-49.398,4.8
2021/07/14 16:45:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,11.0,1.1,0.3,-25.077,-48.879,8.3
2021/07/15 17:30:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,6.0,1.3,0.2,-25.092,-49.004,44.6
2021/07/15 17:30:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,8.0,1.5,0.2,-25.086,-48.992,33.0
2021/07/15 17:30:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,0.0,0.0,0.2,-25.214,-49.329,8.5
2021/07/15 17:30:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.2,-25.211,-49.311,8.4
2021/07/21 16:50:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,3.0,0.7,0.0,-25.107,-49.103,5.5
2021/07/31 17:32:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,4.0,0.1,0.2,-25.07233,-49.55703,8.9
2021/08/09 17:24:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,13.0,0.0,0.7,-25.03641,-49.50936,14.5
2021/08/09 17:24:00,AQUA_M-T,Brasil,PARANÁ,TUNAS DO PARANÁ,Mata Atlântica,13.0,0.0,0.4,-24.98023,-48.91698,16.5
2021/08/09 17:24:00,AQUA_M-T,Brasil,PARANÁ,TUNAS DO PARANÁ,Mata Atlântica,13.0,0.0,0.4,-24.97698,-48.90789,15.1
2021/08/09 17:24:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,13.0,0.0,0.3,-24.92653,-49.41238,8.2
2021/08/09 17:24:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,12.0,0.0,1.0,-24.92879,-49.42551,12.4
2021/08/09 17:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,13.0,0.0,0.4,-24.88795,-49.18954,9.3
2021/08/09 17:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,18.0,0.0,0.4,-24.78793,-49.55496,9.8
2021/08/09 17:24:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,22.0,0.0,0.5,-25.25753,-49.37705,23.2
2021/08/10 16:28:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,20.0,0.0,0.4,-25.21808,-49.3797,35.8
2021/08/10 16:28:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,14.0,0.0,0.3,-25.1855,-48.98399,37.0
2021/08/10 16:28:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,14.0,0.0,0.4,-24.97564,-49.32593,32.7
2021/08/10 16:28:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,14.0,0.0,0.4,-24.97035,-49.32004,38.2
2021/08/18 17:20:00,AQUA_M-T,Brasil,PARANÁ,TUNAS DO PARANÁ,Mata Atlântica,2.0,0.0,0.0,-24.99245,-48.8353,13.6
2021/08/20 17:07:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,4.0,0.0,0.3,-25.06577,-49.56245,5.4
2021/08/20 17:07:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,4.0,0.0,0.9,-25.02614,-49.47743,9.5
2021/08/20 17:07:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,4.0,0.0,0.7,-24.99621,-49.32996,7.2
2021/08/20 17:07:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,4.0,0.0,0.9,-24.75098,-49.54217,17.3
2021/08/20 17:07:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,4.0,0.0,0.2,-24.79885,-48.91092,10.5
2021/08/20 17:07:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,4.0,0.0,0.5,-24.79743,-48.90105,15.4
2021/08/20 17:07:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,4.0,0.0,0.2,-24.79459,-48.88131,6.0
2021/08/20 17:07:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,4.0,0.0,0.1,-25.03835,-48.91077,6.6
2021/08/20 17:07:00,AQUA_M-T,Brasil,PARANÁ,TUNAS DO PARANÁ,Mata Atlântica,4.0,0.0,0.1,-25.02935,-48.91235,8.6
2021/08/22 16:54:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,6.0,0.0,0.2,-25.21565,-49.32648,8.2
2021/08/22 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,6.0,0.0,0.2,-25.2141,-49.31379,5.9
2021/08/22 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,6.0,0.0,0.5,-25.1475,-49.43557,6.9
2021/08/22 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,6.0,0.0,0.4,-24.97698,-49.37594,7.8
2021/08/22 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,6.0,0.0,0.5,-24.92958,-49.40196,9.5
2021/08/22 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,13.0,0.0,0.7,-24.81174,-49.34868,6.1
2021/08/22 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,13.0,0.0,0.8,-24.81023,-49.33609,7.0
2021/08/22 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,13.0,0.0,0.9,-24.72247,-49.45677,30.7
2021/08/23 17:37:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,7.0,0.0,0.4,-25.1015,-49.37715,18.5
2021/08/23 17:37:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,7.0,0.0,0.4,-25.09738,-49.35621,32.0
2021/08/23 17:37:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,7.0,0.0,0.5,-25.00434,-49.5643,30.8
2021/08/23 17:37:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,7.0,0.0,1.0,-24.99452,-49.57151,35.7
2021/08/23 17:37:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,7.0,0.0,0.9,-24.76064,-49.52856,69.4
2021/08/23 17:37:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,8.0,0.0,0.9,-24.75629,-49.50637,27.6
2021/08/23 17:37:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,7.0,0.0,0.5,-24.80678,-49.15741,197.2
2021/08/23 17:37:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,7.0,0.0,0.5,-24.80217,-49.13398,49.0
2021/08/23 17:37:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,7.0,0.0,0.5,-24.74269,-48.97494,22.4
2021/08/24 16:41:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,8.0,0.0,0.2,-25.21653,-49.40152,17.2
2021/08/24 16:41:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,8.0,0.0,0.3,-25.16792,-49.42955,26.3
2021/08/24 16:41:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,8.0,0.0,0.3,-25.16745,-49.43669,16.3
2021/08/24 16:41:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,8.0,0.0,0.3,-25.16527,-49.41548,17.7
2021/08/25 17:24:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,9.0,0.0,0.6,-24.99743,-49.53246,14.8
2021/08/25 17:24:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,9.0,0.0,0.5,-24.99462,-49.3913,7.9
2021/08/25 17:24:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,9.0,0.0,0.6,-24.98712,-49.53512,32.7
2021/08/25 17:24:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,9.0,0.0,0.7,-24.95269,-49.40018,33.0
2021/08/25 17:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,9.0,0.0,0.6,-24.9502,-49.38609,14.3
2021/08/25 17:24:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,9.0,0.0,0.6,-24.6962,-48.93476,21.4
2021/08/25 17:24:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,9.0,0.0,0.6,-24.64995,-49.01003,99.1
2021/08/25 17:24:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,9.0,0.0,0.7,-24.94785,-49.40853,8.6
2021/08/25 17:24:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,9.0,0.0,0.6,-24.94545,-49.39442,38.5
2021/09/21 17:07:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,1.0,8.9,0.0,-25.10603,-49.18588,17.2
2021/09/21 17:07:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,1.0,9.0,0.0,-25.10462,-49.17598,14.5
2021/09/21 17:07:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,2.0,6.2,0.0,-24.91091,-49.17131,8.2
2021/09/21 17:07:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,2.0,6.1,0.0,-24.90952,-49.16147,10.1
2021/09/21 17:07:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,1.0,1.1,0.2,-24.725,-49.28665,7.6
2021/09/21 17:07:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,2.0,0.1,0.1,-24.46511,-49.32904,4.4
2021/09/23 16:54:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,2.0,0.0,0.1,-25.1776,-49.11437,8.6
2021/09/23 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,2.0,0.0,0.1,-25.16412,-49.41766,13.3
2021/09/23 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,2.0,0.0,0.1,-25.06393,-49.34812,18.6
2021/09/23 16:54:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,2.0,0.0,0.1,-24.74453,-49.30553,8.0
2021/09/23 16:54:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,3.0,0.0,0.2,-24.68407,-49.31388,27.1
2021/09/24 17:37:00,AQUA_M-T,Brasil,PARANÁ,TUNAS DO PARANÁ,Mata Atlântica,2.0,0.0,0.2,-24.98551,-49.02605,61.5
2021/09/24 17:37:00,AQUA_M-T,Brasil,PARANÁ,TUNAS DO PARANÁ,Mata Atlântica,3.0,0.1,0.1,-24.9809,-49.00256,27.5
2021/09/24 17:37:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,3.0,0.5,1.0,-24.99089,-49.46916,15.7
2021/09/24 17:37:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,3.0,0.6,1.0,-24.9905,-49.45202,20.9
2021/09/24 17:37:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,3.0,0.6,1.0,-24.98665,-49.4479,12.7
2021/09/26 17:24:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,5.0,0.0,0.3,-25.24169,-49.37031,14.8
2021/09/26 17:24:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,5.0,0.0,0.3,-25.17368,-49.39092,10.9
2021/09/26 17:24:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,5.0,0.0,0.4,-25.16657,-49.34969,10.3
2021/09/26 17:24:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,5.0,0.0,0.3,-25.16561,-49.4069,13.1
2021/09/26 17:24:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,5.0,0.0,0.3,-25.16321,-49.39302,36.9
2021/09/26 17:24:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,5.0,0.0,0.3,-24.73922,-48.5563,9.5
2021/09/26 17:24:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,5.0,0.0,0.2,-24.68862,-48.92344,32.0
2021/09/27 16:30:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,6.0,0.0,0.3,-24.70616,-48.91951,25.8
2021/09/27 16:28:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,6.0,0.0,0.4,-25.09605,-49.48605,30.6
2021/09/27 16:28:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,6.0,0.0,0.4,-25.08669,-49.49491,35.9
2021/09/27 16:30:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,6.0,0.0,0.7,-24.76996,-48.94564,27.7
2021/09/28 17:11:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,7.0,0.2,0.4,-25.01593,-49.3826,7.3
2021/09/28 17:11:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,6.0,0.2,0.7,-24.99757,-49.32338,8.6
2021/09/28 17:11:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,8.0,0.0,0.5,-24.94003,-49.54721,7.4
2021/09/28 17:11:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,7.0,0.0,0.3,-24.93816,-49.28754,7.8
2021/09/28 17:11:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,7.0,0.0,0.3,-24.81191,-48.88282,23.9
2021/09/28 17:11:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,8.0,0.0,0.4,-24.76098,-49.39567,110.6
2021/09/28 17:11:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,8.0,0.0,1.0,-24.76251,-49.40581,8.6
2021/09/28 17:11:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,8.0,0.0,0.4,-24.72437,-49.33973,6.8
2021/09/28 17:11:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,8.0,0.0,0.4,-24.70432,-49.27001,4.0
2021/09/28 17:11:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,7.0,0.0,0.4,-24.70274,-49.2597,7.3
2021/11/03 16:50:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,2.0,0.0,0.1,-25.22386,-49.43147,19.9
2021/11/15 17:11:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,3.0,0.4,0.2,-25.23877,-49.04284,23.0
2021/11/15 17:11:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,3.0,0.5,0.2,-25.23718,-49.0325,13.4
2021/11/15 17:11:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,3.0,2.7,0.8,-25.05353,-49.51399,11.1
2021/11/15 17:11:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,3.0,0.6,0.1,-24.80818,-49.53693,12.9
2021/11/15 17:11:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,3.0,0.3,0.2,-24.77003,-49.34574,23.0
2021/11/15 17:11:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,3.0,0.3,0.3,-24.76849,-49.33551,36.6
2021/11/15 17:11:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,4.0,0.3,0.3,-24.73803,-49.32047,32.7
2021/11/15 17:11:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,4.0,0.3,0.4,-24.73647,-49.31021,18.3
2021/11/15 17:11:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,3.0,0.3,0.3,-24.73356,-49.35275,9.1
2021/11/15 17:11:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,4.0,0.3,0.2,-24.71664,-49.30344,28.2
2021/11/15 17:11:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,4.0,0.2,0.2,-24.71508,-49.29326,20.1
2021/11/17 17:00:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,2.0,0.0,0.2,-24.97247,-49.10932,9.4
2021/11/17 17:00:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,2.0,0.0,0.2,-24.85434,-48.56618,6.0
2021/11/17 17:00:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,2.0,0.0,0.2,-24.82186,-48.60222,42.0
2021/11/17 17:00:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,2.0,0.0,0.2,-24.82048,-48.59204,11.3
2021/11/17 17:00:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,2.0,0.0,0.2,-24.75187,-48.82876,7.2
2021/11/21 16:37:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,3.0,0.0,0.2,-24.79153,-48.94746,25.1
2021/11/22 17:19:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,4.0,0.0,0.3,-25.17642,-49.43081,10.9
2021/11/22 17:19:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,4.0,0.0,0.3,-25.13774,-49.51382,8.9
2021/11/23 16:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,5.0,0.0,0.4,-24.84026,-49.45858,54.5
2021/11/23 16:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,5.0,0.0,0.3,-24.83998,-49.45494,58.5
2021/11/23 16:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,5.0,0.0,0.6,-24.77674,-49.34002,42.2
2021/11/24 17:06:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,6.0,0.0,0.7,-25.24585,-49.38045,11.6
2021/11/24 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,6.0,0.0,0.3,-24.83785,-49.42082,12.1
2021/11/24 17:06:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,6.0,0.1,0.4,-25.17523,-49.47064,26.0
2021/11/24 17:06:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,6.0,0.0,0.3,-25.09937,-49.58139,55.3
2021/11/24 17:06:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,6.0,0.3,0.3,-24.9599,-49.43399,10.2
2021/11/24 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,6.0,0.0,0.5,-24.83924,-49.43069,9.7
2021/11/24 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,6.0,0.0,0.3,-24.76271,-49.46976,5.5
2021/11/24 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,6.0,0.0,0.4,-24.76132,-49.45985,24.9
2021/12/10 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,4.0,0.0,0.4,-25.06846,-49.1605,15.2
2021/12/10 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,4.0,0.0,0.3,-25.04963,-49.28114,44.8
2021/12/10 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,4.0,0.0,0.4,-24.9703,-49.11232,40.9
2021/12/10 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,3.0,0.0,0.3,-24.82409,-49.31208,7.3
2021/12/10 17:06:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,6.0,0.0,1.0,-25.05472,-49.51433,21.4
2021/12/12 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,5.0,2.8,0.2,-24.69266,-49.15503,36.5
2021/12/12 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,5.0,1.4,0.6,-24.9188,-49.51945,10.8
2021/12/19 17:02:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,3.0,0.0,0.2,-24.97918,-49.39839,4.6
2021/12/26 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,3.0,0.7,0.3,-24.7907,-49.13108,69.3
2021/12/26 17:06:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,4.0,0.1,0.4,-24.71186,-48.96973,12.3
2021/12/28 16:54:00,AQUA_M-T,Brasil,PARANÁ,TUNAS DO PARANÁ,Mata Atlântica,3.0,21.2,0.0,-24.93384,-48.89525,22.5
2014/01/21 17:07:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,4.0,0.0,0.0,-25.029,-49.177,6.5
2014/08/01 17:06:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,8.0,0.0,0.7,-25.267,-49.101,11.6
2014/08/01 17:06:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,8.0,0.0,0.4,-25.192,-49.03,7.6
